orderNumber,orderDate,arrivalDate,email,orderStatus,shipType,shipPrice,total order price,isLate,warehouseID
1796,23/04/2021,29/04/2021,jlitherborough54@technorati.com,Complete,Regular,$5 ,$320 ,0,2
1797,3/12/2022,11/12/2022,hhesey66@constantcontact.com,Complete,Regular,$5 ,$88 ,0,6
1798,7/4/2022,14/04/2022,aharmson4j@reverbnation.com,Complete,Regular,$5 ,"$1,341 ",0,6
1799,16/12/2022,18/12/2022,vsevin53@typepad.com,Complete,Fast,$10 ,"$1,160 ",0,1
1800,17/01/2022,29/01/2022,imacduffie3h@goodreads.com,Refund,Regular,$5 ,"$1,645 ",1,6
1801,17/12/2021,18/12/2021,jcronkshaw41@arizona.edu,Complete,Regular,$5 ,$92 ,0,3
1802,26/12/2022,27/12/2022,mdopsond@scribd.com,Complete,Regular,$5 ,"$1,071 ",0,7
1803,12/9/2020,15/09/2020,aleidecker29@army.mil,Complete,Regular,$5 ,"$2,756 ",0,6
1804,19/01/2023,28/01/2023,nloosmore1f@un.org,Complete,Regular,$5 ,$111 ,0,7
1805,28/03/2022,3/4/2022,rbeckinsale5t@tamu.edu,Complete,Regular,$5 ,"$1,279 ",0,1
1806,14/06/2021,25/06/2021,qbowkerq@scribd.com,Refund,Regular,$5 ,"$1,538 ",1,5
1807,8/1/2021,17/01/2021,hleirmonth1q@theglobeandmail.com,Complete,Regular,$5 ,$661 ,0,2
1808,24/12/2020,26/12/2020,gspatoni2e@foxnews.com,Complete,Fast,$10 ,"$3,823 ",0,5
1809,1/5/2023,7/5/2023,mhuwsr@mit.edu,Complete,Regular,$5 ,"$1,368 ",0,7
1810,20/12/2021,21/12/2021,rbeckingham2l@goodreads.com,Complete,Fast,$10 ,$230 ,0,6
1811,3/1/2022,17/01/2022,lskarman4y@cbslocal.com,Cancelled,Regular,$5 ,$629 ,1,5
1812,2/4/2022,3/4/2022,mbelsey3s@flickr.com,Complete,Fast,$10 ,"$3,254 ",0,2
1813,30/12/2021,3/1/2022,hhesey66@constantcontact.com,Complete,Regular,$5 ,"$2,154 ",0,1
1814,14/03/2021,24/03/2021,mhalley5y@prlog.org,Complete,Regular,$5 ,$778 ,1,6
1815,19/11/2020,3/12/2020,abarnsdall3n@wordpress.com,Refund,Regular,$5 ,$428 ,1,2
1816,16/04/2023,24/04/2023,egauthorpp38@tuttocitta.it,Complete,Regular,$5 ,$78 ,0,4
1817,26/02/2022,28/02/2022,alauritzena@hostgator.com,Complete,Fast,$10 ,"$1,352 ",0,6
1818,29/01/2022,12/2/2022,nloosmore1f@un.org,Refund,Regular,$5 ,"$2,101 ",1,7
1819,6/10/2020,19/10/2020,fjozefowicz4h@hibu.com,Refund,Regular,$5 ,$362 ,1,1
1820,11/3/2023,14/03/2023,jpetrelluzzi43@ezinearticles.com,Complete,Regular,$5 ,$251 ,0,1
1821,24/01/2022,28/01/2022,hleirmonth1q@theglobeandmail.com,Complete,Regular,$5 ,$151 ,0,7
1822,14/08/2022,21/08/2022,speddar4o@time.com,Complete,Regular,$5 ,$488 ,0,6
1823,16/12/2022,27/12/2022,bluterf@virginia.edu,Cancelled,Regular,$5 ,"$1,126 ",1,7
1824,11/5/2021,18/05/2021,smacdiarmid1g@pagesperso-orange.fr,Complete,Regular,$5 ,"$2,413 ",0,7
1825,22/11/2020,30/11/2020,jpetrelluzzi43@ezinearticles.com,Complete,Regular,$5 ,$97 ,0,7
1826,4/7/2021,11/7/2021,dbentick4x@yale.edu,Complete,Regular,$5 ,"$1,874 ",0,7
1827,29/03/2023,10/4/2023,nloosmore1f@un.org,Refund,Regular,$5 ,$165 ,1,5
1828,28/02/2021,9/3/2021,bborne3b@photobucket.com,Complete,Regular,$5 ,"$1,174 ",0,6
1829,7/2/2021,15/02/2021,comalley4k@so-net.ne.jp,Complete,Regular,$5 ,"$1,036 ",0,6
1830,15/10/2020,20/10/2020,bdobney2@deviantart.com,Complete,Regular,$5 ,"$4,182 ",0,1
1831,31/10/2021,5/11/2021,dmessitt8@merriam-webster.com,Complete,Regular,$5 ,"$1,319 ",0,6
1832,6/5/2021,9/5/2021,lthandi3@mozilla.org,Complete,Regular,$5 ,$329 ,0,5
1833,1/10/2020,8/10/2020,jlewton1n@goodreads.com,Complete,Regular,$5 ,$760 ,0,7
1834,21/07/2020,4/8/2020,frevely12@issuu.com,Refund,Regular,$5 ,$67 ,1,6
1835,22/03/2023,2/4/2023,tcoo6w@usnews.com,Refund,Regular,$5 ,$37 ,1,7
1836,19/12/2021,29/12/2021,apirnie6@networkadvertising.org,Complete,Regular,$5 ,$326 ,1,2
1837,9/12/2022,20/12/2022,jcronkshaw41@arizona.edu,Refund,Regular,$5 ,$298 ,1,7
1838,4/10/2022,6/10/2022,dbettertonj@tripod.com,Complete,Regular,$5 ,$325 ,0,4
1839,7/2/2021,8/2/2021,pderges3z@apache.org,Complete,Fast,$10 ,$96 ,0,6
1840,1/6/2021,13/06/2021,kardernee@blog.com,Refund,Regular,$5 ,$238 ,1,2
1841,5/5/2022,15/05/2022,ezanolli3r@over-blog.com,Complete,Regular,$5 ,"$3,214 ",1,5
1842,25/09/2020,27/09/2020,whindenburg1m@fc2.com,Complete,Fast,$10 ,$124 ,0,6
1843,18/09/2022,21/09/2022,fgymblett6t@cisco.com,Complete,Fast,$10 ,$746 ,0,2
1844,4/9/2022,9/9/2022,gspatoni2e@foxnews.com,Complete,Regular,$5 ,"$1,515 ",0,2
1845,22/06/2020,28/06/2020,rbeckingham2l@goodreads.com,Complete,Regular,$5 ,"$1,782 ",0,1
1846,17/10/2020,23/10/2020,ewadie2v@yelp.com,Complete,Regular,$5 ,"$1,310 ",0,7
1847,14/02/2023,19/02/2023,jniblo2h@walmart.com,Complete,Regular,$5 ,$60 ,0,6
1848,10/5/2022,20/05/2022,jluxford1c@yahoo.com,Complete,Regular,$5 ,"$1,002 ",1,2
1849,12/4/2023,20/04/2023,edodswell5k@google.fr,Complete,Regular,$5 ,"$1,817 ",0,2
1850,28/02/2022,12/3/2022,evasyuchov3c@gnu.org,Refund,Regular,$5 ,"$1,145 ",1,7
1851,13/03/2022,17/03/2022,ahallbord6o@uiuc.edu,Complete,Regular,$5 ,"$3,236 ",0,7
1852,9/4/2022,22/04/2022,ekik49@icq.com,Cancelled,Regular,$5 ,"$1,475 ",1,1
1853,24/04/2022,30/04/2022,eparradine34@thetimes.co.uk,Complete,Regular,$5 ,"$1,890 ",0,7
1854,1/10/2021,7/10/2021,cmeric1p@netvibes.com,Complete,Regular,$5 ,$229 ,0,6
1855,9/10/2021,14/10/2021,ssimeoni1b@cbslocal.com,Complete,Regular,$5 ,$660 ,0,1
1856,3/6/2022,11/6/2022,pmackaile2x@telegraph.co.uk,Complete,Regular,$5 ,$803 ,0,1
1857,2/9/2021,3/9/2021,apirnie6@networkadvertising.org,Complete,Fast,$10 ,$380 ,0,5
1858,21/10/2020,27/10/2020,jreichert5a@state.gov,Complete,Regular,$5 ,"$1,407 ",0,1
1859,14/06/2020,15/06/2020,cmatiashvili1r@senate.gov,Complete,Regular,$5 ,$858 ,0,2
1860,16/02/2021,19/02/2021,scansfield6b@google.nl,Complete,Regular,$5 ,"$4,194 ",0,1
1861,3/4/2023,17/04/2023,rlesser30@geocities.com,Refund,Regular,$5 ,$632 ,1,2
1862,23/12/2020,6/1/2021,asillitoe1v@ucsd.edu,Cancelled,Regular,$5 ,$285 ,1,1
1863,6/2/2021,9/2/2021,bcausier46@php.net,Complete,Fast,$10 ,$435 ,0,7
1864,29/10/2021,31/10/2021,lever3f@purevolume.com,Complete,Fast,$10 ,$389 ,0,7
1865,1/4/2021,13/04/2021,aruperto3v@reference.com,Refund,Regular,$5 ,$144 ,1,2
1866,16/08/2020,28/08/2020,dpieche1k@wunderground.com,Cancelled,Regular,$5 ,$39 ,1,5
1867,21/06/2022,30/06/2022,dbettertonj@tripod.com,Complete,Regular,$5 ,$510 ,0,4
1868,10/5/2022,24/05/2022,wperassi6c@live.com,Cancelled,Regular,$5 ,$481 ,1,2
1869,19/06/2021,25/06/2021,bborne3b@photobucket.com,Complete,Regular,$5 ,$110 ,0,5
1870,16/11/2021,29/11/2021,gcrafts60@diigo.com,Refund,Regular,$5 ,"$2,502 ",1,7
1871,14/01/2022,26/01/2022,ryanuk1y@123-reg.co.uk,Cancelled,Regular,$5 ,"$2,903 ",1,3
1872,21/06/2022,28/06/2022,ewadie2v@yelp.com,Complete,Regular,$5 ,$517 ,0,3
1873,18/08/2022,28/08/2022,kstyle33@nbcnews.com,Complete,Regular,$5 ,$878 ,1,1
1874,17/09/2021,27/09/2021,scottam3q@aol.com,Complete,Regular,$5 ,"$4,721 ",1,4
1875,6/3/2023,17/03/2023,ocaulkett5u@ning.com,Cancelled,Regular,$5 ,$27 ,1,1
1876,5/6/2022,18/06/2022,ksparke1o@foxnews.com,Cancelled,Regular,$5 ,$53 ,1,6
1877,10/3/2023,24/03/2023,mbelsey3s@flickr.com,Cancelled,Regular,$5 ,"$1,103 ",1,7
1878,27/07/2021,9/8/2021,btatam3g@cpanel.net,Refund,Regular,$5 ,$567 ,1,3
1879,22/06/2021,30/06/2021,agummaryn@hatena.ne.jp,Complete,Regular,$5 ,$78 ,0,1
1880,12/2/2021,21/02/2021,rmacklinm@mit.edu,Complete,Regular,$5 ,$320 ,0,2
1881,13/02/2022,20/02/2022,sdunnan45@china.com.cn,Complete,Regular,$5 ,$28 ,0,3
1882,10/5/2020,14/05/2020,smallaby31@weibo.com,Complete,Regular,$5 ,$349 ,0,7
1883,6/2/2023,16/02/2023,ezanolli3r@over-blog.com,Complete,Regular,$5 ,"$2,599 ",1,7
1884,3/4/2022,11/4/2022,whindenburg1m@fc2.com,Complete,Regular,$5 ,"$1,326 ",0,1
1885,15/02/2022,19/02/2022,alauritzena@hostgator.com,Complete,Regular,$5 ,$607 ,0,2
1886,4/7/2022,10/7/2022,emiall1x@fema.gov,Complete,Regular,$5 ,"$2,863 ",0,6
1887,21/12/2022,2/1/2023,tfoch5w@pbs.org,Cancelled,Regular,$5 ,"$2,535 ",1,3
1888,1/2/2021,13/02/2021,bdobney2@deviantart.com,Cancelled,Regular,$5 ,$203 ,1,7
1889,15/03/2023,21/03/2023,kbrennenstuhl36@earthlink.net,Complete,Regular,$5 ,$883 ,0,3
1890,20/04/2022,3/5/2022,bdobney2@deviantart.com,Cancelled,Regular,$5 ,"$1,264 ",1,1
1891,24/06/2020,8/7/2020,imacduffie3h@goodreads.com,Refund,Regular,$5 ,$364 ,1,7
1892,2/2/2021,9/2/2021,jmcilenna5d@deliciousdays.com,Complete,Regular,$5 ,"$1,637 ",0,2
1893,15/04/2021,16/04/2021,hhesey66@constantcontact.com,Complete,Regular,$5 ,"$1,931 ",0,2
1894,4/12/2020,6/12/2020,pbondesen4q@ebay.co.uk,Complete,Regular,$5 ,$538 ,0,7
1895,22/09/2020,25/09/2020,tfoch5w@pbs.org,Complete,Regular,$5 ,$520 ,0,2
1896,24/09/2022,8/10/2022,egerrit4n@homestead.com,Refund,Regular,$5 ,"$4,632 ",1,1
1897,20/10/2020,29/10/2020,lguilletonz@huffingtonpost.com,Complete,Regular,$5 ,"$1,459 ",0,3
1898,23/11/2022,3/12/2022,gdesaur2p@businesswire.com,Complete,Regular,$5 ,"$3,679 ",1,2
1899,26/03/2022,31/03/2022,kardernee@blog.com,Complete,Regular,$5 ,$651 ,0,2
1900,12/8/2020,20/08/2020,lguilletonz@huffingtonpost.com,Complete,Regular,$5 ,$952 ,0,2
1901,17/11/2020,21/11/2020,bmartinho2d@wikia.com,Complete,Regular,$5 ,"$2,724 ",0,1
1902,2/11/2022,10/11/2022,egerrit4n@homestead.com,Complete,Regular,$5 ,"$3,149 ",0,7
1903,18/07/2022,19/07/2022,gdesaur2p@businesswire.com,Complete,Regular,$5 ,$360 ,0,7
1904,24/06/2021,7/7/2021,ahalsallt@cafepress.com,Refund,Regular,$5 ,"$1,261 ",1,6
1905,28/09/2022,12/10/2022,mboodell6k@smh.com.au,Refund,Regular,$5 ,"$2,310 ",1,1
1906,27/03/2023,3/4/2023,nhilliam6n@ted.com,Complete,Regular,$5 ,$199 ,0,6
1907,8/2/2021,9/2/2021,awenderott48@hc360.com,Complete,Regular,$5 ,$125 ,0,2
1908,5/2/2023,17/02/2023,ekik49@icq.com,Cancelled,Regular,$5 ,"$3,214 ",1,6
1909,6/9/2021,7/9/2021,rsherbrooke4e@unesco.org,Complete,Regular,$5 ,"$1,821 ",0,7
1910,7/10/2020,10/10/2020,bkenworthey6d@creativecommons.org,Complete,Regular,$5 ,"$2,036 ",0,7
1911,23/10/2021,31/10/2021,bmartinho2d@wikia.com,Complete,Regular,$5 ,$118 ,0,6
1912,8/7/2021,17/07/2021,jgrigolon1z@qq.com,Complete,Regular,$5 ,"$3,333 ",0,7
1913,29/05/2021,9/6/2021,cmeric1p@netvibes.com,Cancelled,Regular,$5 ,$279 ,1,6
1914,12/8/2021,14/08/2021,efassmann6r@sohu.com,Complete,Fast,$10 ,"$1,161 ",0,5
1915,18/01/2021,31/01/2021,vsevin53@typepad.com,Cancelled,Regular,$5 ,$59 ,1,7
1916,3/11/2020,5/11/2020,brodnight63@ycombinator.com,Complete,Fast,$10 ,$832 ,0,7
1917,14/04/2023,16/04/2023,fhimsworth7@abc.net.au,Complete,Fast,$10 ,"$2,058 ",0,7
1918,8/5/2022,15/05/2022,sdear6v@bizjournals.com,Complete,Regular,$5 ,"$2,182 ",0,7
1919,27/04/2022,30/04/2022,sdear6v@bizjournals.com,Complete,Fast,$10 ,$249 ,0,5
1920,20/04/2021,22/04/2021,jgilbert4c@eepurl.com,Complete,Regular,$5 ,$569 ,0,5
1921,28/02/2023,5/3/2023,fdurrington2r@whitehouse.gov,Complete,Regular,$5 ,$117 ,0,6
1922,6/6/2022,18/06/2022,jpetrelluzzi43@ezinearticles.com,Cancelled,Regular,$5 ,$777 ,1,7
1923,31/07/2020,4/8/2020,hdalglish23@cnet.com,Complete,Regular,$5 ,"$1,644 ",0,7
1924,15/11/2022,24/11/2022,tglenister25@wikimedia.org,Complete,Regular,$5 ,"$1,044 ",0,2
1925,27/03/2021,1/4/2021,bhearthfield2t@squarespace.com,Complete,Regular,$5 ,$158 ,0,1
1926,27/01/2022,1/2/2022,dgoodreid2z@sun.com,Complete,Regular,$5 ,"$3,137 ",0,1
1927,2/8/2022,16/08/2022,smckerley18@whitehouse.gov,Cancelled,Regular,$5 ,"$1,753 ",1,6
1928,25/03/2023,4/4/2023,dmessitt8@merriam-webster.com,Complete,Regular,$5 ,"$2,128 ",1,1
1929,24/10/2020,7/11/2020,ahalsallt@cafepress.com,Cancelled,Regular,$5 ,$277 ,1,6
1930,17/11/2022,19/11/2022,cbirtles4b@salon.com,Complete,Fast,$10 ,"$1,300 ",0,2
1931,24/12/2020,5/1/2021,tgally6f@cafepress.com,Refund,Regular,$5 ,"$1,366 ",1,5
1932,18/07/2020,22/07/2020,lskarman4y@cbslocal.com,Complete,Regular,$5 ,$69 ,0,7
1933,1/6/2020,8/6/2020,acullotey2c@ebay.com,Complete,Regular,$5 ,$141 ,0,7
1934,2/8/2020,4/8/2020,jreichert5a@state.gov,Complete,Fast,$10 ,$114 ,0,4
1935,13/02/2022,26/02/2022,wfretwell5x@ask.com,Cancelled,Regular,$5 ,$871 ,1,6
1936,17/05/2020,31/05/2020,gphilliphsb@mapy.cz,Cancelled,Regular,$5 ,"$1,117 ",1,5
1937,25/05/2020,28/05/2020,mboodell6k@smh.com.au,Complete,Regular,$5 ,"$1,188 ",0,6
1938,13/06/2020,22/06/2020,jniblo2h@walmart.com,Complete,Regular,$5 ,"$1,287 ",0,1
1939,16/02/2021,2/3/2021,bcausier46@php.net,Refund,Regular,$5 ,"$1,915 ",1,6
1940,1/2/2022,5/2/2022,aharmson4j@reverbnation.com,Complete,Regular,$5 ,"$1,615 ",0,2
1941,2/6/2021,15/06/2021,dduggon57@geocities.jp,Cancelled,Regular,$5 ,"$3,339 ",1,2
1942,8/10/2022,16/10/2022,bcausier46@php.net,Complete,Regular,$5 ,"$1,469 ",0,2
1943,12/8/2022,15/08/2022,bnewlands62@networksolutions.com,Complete,Fast,$10 ,$943 ,0,2
1944,18/09/2021,22/09/2021,gspatoni2e@foxnews.com,Complete,Regular,$5 ,$718 ,0,7
1945,21/07/2022,27/07/2022,pmackaile2x@telegraph.co.uk,Complete,Regular,$5 ,"$5,765 ",0,6
1946,11/9/2020,16/09/2020,lwebbyo@spiegel.de,Complete,Regular,$5 ,"$1,486 ",0,6
1947,7/2/2022,20/02/2022,wcaccavari4i@1688.com,Cancelled,Regular,$5 ,$373 ,1,1
1948,7/10/2020,11/10/2020,mgunterg@loc.gov,Complete,Regular,$5 ,"$1,672 ",0,2
1949,6/1/2021,8/1/2021,cmilne51@hugedomains.com,Complete,Fast,$10 ,"$1,393 ",0,6
1950,1/12/2022,15/12/2022,vchamley52@nps.gov,Refund,Regular,$5 ,"$2,153 ",1,2
1951,9/8/2020,21/08/2020,ospringer3y@barnesandnoble.com,Cancelled,Regular,$5 ,$392 ,1,5
1952,23/12/2021,24/12/2021,cluxon5j@posterous.com,Complete,Regular,$5 ,$334 ,0,2
1953,19/11/2021,29/11/2021,ccordero1t@miibeian.gov.cn,Complete,Regular,$5 ,"$2,369 ",1,2
1954,22/02/2022,7/3/2022,wfretwell5x@ask.com,Refund,Regular,$5 ,"$2,181 ",1,5
1955,16/01/2021,30/01/2021,mdyball19@ustream.tv,Refund,Regular,$5 ,"$1,107 ",1,5
1956,19/10/2022,29/10/2022,cbirtles4b@salon.com,Complete,Regular,$5 ,$244 ,1,1
1957,25/02/2023,3/3/2023,ahalsallt@cafepress.com,Complete,Regular,$5 ,"$1,374 ",0,5
1958,21/09/2021,25/09/2021,wfretwell5x@ask.com,Complete,Regular,$5 ,$93 ,0,2
1959,10/6/2022,22/06/2022,rsherbrooke4e@unesco.org,Cancelled,Regular,$5 ,$841 ,1,7
1960,5/11/2020,19/11/2020,jluxford1c@yahoo.com,Cancelled,Regular,$5 ,$346 ,1,7
1961,22/04/2021,6/5/2021,ashillito26@marketwatch.com,Cancelled,Regular,$5 ,$725 ,1,7
1962,30/05/2020,12/6/2020,oimm2q@dropbox.com,Refund,Regular,$5 ,"$2,048 ",1,6
1963,28/11/2021,1/12/2021,sjaycox6s@google.es,Complete,Regular,$5 ,"$2,011 ",0,6
1964,15/01/2022,29/01/2022,tglenister25@wikimedia.org,Refund,Regular,$5 ,"$2,763 ",1,2
1965,22/02/2021,2/3/2021,ppoundford1u@cocolog-nifty.com,Complete,Regular,$5 ,"$1,301 ",0,1
1966,6/10/2022,12/10/2022,hbacke47@scientificamerican.com,Complete,Regular,$5 ,"$2,642 ",0,6
1967,10/10/2021,22/10/2021,pbondesen4q@ebay.co.uk,Cancelled,Regular,$5 ,"$1,941 ",1,6
1968,2/11/2020,11/11/2020,fhimsworth7@abc.net.au,Complete,Regular,$5 ,$778 ,0,7
1969,5/6/2020,11/6/2020,brodnight63@ycombinator.com,Complete,Regular,$5 ,"$1,967 ",0,6
1970,21/03/2022,26/03/2022,bchrstine65@bluehost.com,Complete,Regular,$5 ,$74 ,0,6
1971,26/07/2022,7/8/2022,ksparke1o@foxnews.com,Cancelled,Regular,$5 ,"$1,483 ",1,3
1972,23/06/2020,25/06/2020,ewadie2v@yelp.com,Complete,Fast,$10 ,$397 ,0,7
1973,21/11/2022,24/11/2022,bchrstine65@bluehost.com,Complete,Fast,$10 ,$51 ,0,5
1974,13/07/2022,17/07/2022,ddykins68@sciencedaily.com,Complete,Regular,$5 ,$433 ,0,1
1975,23/12/2020,3/1/2021,qbowkerq@scribd.com,Cancelled,Regular,$5 ,"$1,733 ",1,1
1976,7/9/2020,20/09/2020,dstickells5b@hugedomains.com,Refund,Regular,$5 ,"$1,959 ",1,1
1977,25/07/2022,1/8/2022,cperillo2u@51.la,Complete,Regular,$5 ,$305 ,0,1
1978,26/04/2023,30/04/2023,wlait22@bloglovin.com,Complete,Regular,$5 ,"$1,204 ",0,1
1979,14/03/2021,21/03/2021,lmayfield37@weibo.com,Complete,Regular,$5 ,"$1,129 ",0,2
1980,17/09/2020,23/09/2020,epainswick4r@de.vu,Complete,Regular,$5 ,"$1,331 ",0,6
1981,12/7/2022,20/07/2022,ahalms21@businessweek.com,Complete,Regular,$5 ,"$2,268 ",0,1
1982,18/12/2020,21/12/2020,hleirmonth1q@theglobeandmail.com,Complete,Fast,$10 ,"$1,944 ",0,2
1983,26/08/2021,1/9/2021,dbruggen5n@gizmodo.com,Complete,Regular,$5 ,$923 ,0,6
1984,9/8/2020,15/08/2020,ebensusan13@bandcamp.com,Complete,Regular,$5 ,"$1,527 ",0,2
1985,21/09/2021,3/10/2021,aharmson4j@reverbnation.com,Refund,Regular,$5 ,$411 ,1,1
1986,8/2/2022,15/02/2022,hhesey66@constantcontact.com,Complete,Regular,$5 ,"$1,117 ",0,1
1987,9/12/2020,13/12/2020,ebensusan13@bandcamp.com,Complete,Regular,$5 ,$18 ,0,1
1988,16/12/2021,21/12/2021,fgymblett6t@cisco.com,Complete,Regular,$5 ,$794 ,0,6
1989,5/7/2020,7/7/2020,rhadwinp@ox.ac.uk,Complete,Regular,$5 ,"$1,834 ",0,5
1990,29/09/2022,30/09/2022,lmayfield37@weibo.com,Complete,Regular,$5 ,"$3,292 ",0,2
1991,16/08/2021,26/08/2021,atapton5v@dot.gov,Complete,Regular,$5 ,"$1,036 ",1,7
1992,17/09/2020,27/09/2020,hpuckham4u@google.com,Complete,Regular,$5 ,"$1,168 ",1,7
1993,10/1/2021,12/1/2021,tgally6f@cafepress.com,Complete,Fast,$10 ,"$2,060 ",0,7
1994,23/07/2021,26/07/2021,edodswell5k@google.fr,Complete,Regular,$5 ,"$1,351 ",0,7
1995,7/12/2020,21/12/2020,rmeijer5q@freewebs.com,Refund,Regular,$5 ,"$1,362 ",1,6
1996,27/12/2022,6/1/2023,cburgett55@wufoo.com,Complete,Regular,$5 ,"$1,689 ",1,6
1997,14/10/2021,16/10/2021,ngreasley5@nsw.gov.au,Complete,Fast,$10 ,"$1,616 ",0,6
1998,23/12/2022,31/12/2022,rlesser30@geocities.com,Complete,Regular,$5 ,$28 ,0,7
1999,5/3/2023,15/03/2023,bwillavize3x@bloglines.com,Complete,Regular,$5 ,$517 ,1,7
2000,26/03/2023,30/03/2023,wpoltun2f@myspace.com,Complete,Regular,$5 ,$5 ,0,1
